2017-05-28 08:37:37 CST INFO  XmlData.Dom4j 165 parserXml - 解析assets/guangming.xml
2017-05-28 08:37:37 CST INFO  XmlData.Dom4j 165 parserXml - 解析assets/nanfangdaily.xml
2017-05-28 08:37:38 CST INFO  XmlData.Dom4j 165 parserXml - 解析assets/sichuan.xml
2017-05-28 08:37:38 CST INFO  UI.LeftBehindChildren$1 88 run - 查看首页
2017-05-28 08:38:32 CST INFO  XmlData.Dom4j 36 initXml - assets/guangming.xml 初始化xml数据
2017-05-28 08:38:33 CST INFO  XmlData.Dom4j 36 initXml - assets/nanfangdaily.xml 初始化xml数据
2017-05-28 08:38:33 CST INFO  XmlData.Dom4j 36 initXml - assets/sichuan.xml 初始化xml数据
2017-05-28 08:38:34 CST INFO  XmlData.Dom4j 165 parserXml - 解析assets/guangming.xml
2017-05-28 08:38:34 CST INFO  XmlData.Dom4j 165 parserXml - 解析assets/nanfangdaily.xml
2017-05-28 08:38:35 CST INFO  XmlData.Dom4j 165 parserXml - 解析assets/sichuan.xml
2017-05-28 08:38:36 CST INFO  UI.LeftBehindChildren$1 88 run - 查看首页
2017-05-28 08:38:39 CST INFO  UI.LeftBehindChildren$2 135 actionPerformed - 打开文件
2017-05-28 08:38:49 CST INFO  UI.LeftBehindChildren$2 135 actionPerformed - 打开文件
2017-05-28 08:49:38 CST INFO  UI.LeftBehindChildren$1 88 run - 查看首页
2017-05-28 08:49:40 CST INFO  UI.LeftBehindChildren$2 135 actionPerformed - 打开文件
2017-05-28 08:50:04 CST INFO  UI.LeftBehindChildren$1 88 run - 查看首页
2017-05-28 08:50:06 CST INFO  UI.LeftBehindChildren$2 135 actionPerformed - 打开文件
2017-05-28 08:50:24 CST INFO  XmlData.Dom4j 36 initXml - E:\Java\workspace\LeftBehindChildren\assets\guangming.xml 初始化xml数据
2017-05-28 08:50:24 CST INFO  XmlData.Dom4j 165 parserXml - 解析E:\Java\workspace\LeftBehindChildren\assets\guangming.xml
2017-05-28 08:52:04 CST INFO  UI.LeftBehindChildren$1 88 run - 查看首页
2017-05-28 08:52:05 CST INFO  UI.LeftBehindChildren$2 135 actionPerformed - 打开文件
2017-05-28 08:52:09 CST INFO  XmlData.Dom4j 36 initXml - E:\Java\workspace\LeftBehindChildren\assets\guangming.xml 初始化xml数据
2017-05-28 08:52:10 CST INFO  XmlData.Dom4j 165 parserXml - 解析E:\Java\workspace\LeftBehindChildren\assets\guangming.xml
2017-05-28 08:55:03 CST INFO  UI.LeftBehindChildren$1 88 run - 查看首页
2017-05-28 08:55:04 CST INFO  UI.LeftBehindChildren$3 161 actionPerformed - 打开文件
2017-05-28 08:55:08 CST INFO  XmlData.Dom4j 36 initXml - E:\Java\workspace\LeftBehindChildren\assets\guangming.xml 初始化xml数据
2017-05-28 08:55:09 CST INFO  XmlData.Dom4j 165 parserXml - 解析E:\Java\workspace\LeftBehindChildren\assets\guangming.xml
2017-05-28 08:57:18 CST INFO  UI.LeftBehindChildren$1 88 run - 查看首页
2017-05-28 08:57:19 CST INFO  UI.LeftBehindChildren$2 135 actionPerformed - 打开文件
2017-05-28 08:57:23 CST INFO  XmlData.Dom4j 36 initXml - E:\Java\workspace\LeftBehindChildren\assets\nanfangdaily.xml 初始化xml数据
2017-05-28 08:57:24 CST INFO  XmlData.Dom4j 165 parserXml - 解析E:\Java\workspace\LeftBehindChildren\assets\nanfangdaily.xml
2017-05-28 09:02:42 CST INFO  UI.LeftBehindChildren$1 88 run - 查看首页
2017-05-28 09:02:44 CST INFO  UI.LeftBehindChildren$2 135 actionPerformed - 打开文件
2017-05-28 09:05:34 CST INFO  UI.LeftBehindChildren$1 88 run - 查看首页
2017-05-28 09:05:35 CST INFO  UI.LeftBehindChildren$3 161 actionPerformed - 打开文件
